h,a,y,relative_error
34.5,2.06508e-1,2.005364483286623534231299821288560051651813787044789316911734016664825703842056471580017122976519506150828874114405497667691037154233374297835021097607e-261,1.00104e-12
34.5,2.40517e-1,2.005364483288630783854693913613964613666556892314029073332599443691051023030774711477927377526595130448326083832988799884118068961846156594696000645469e-261,1.00141e-16
34.5,2.70388e-1,2.005364483288630984654173540505818409121404060665292773125517100994789673967753587434177087625712010809995872017098704646751061505626501457234135865759e-261,1.00117e-20
34.5,2.97328e-1,2.005364483288630984674248625489414029067099203989927978647332816576593665818373912659330995632707008316460143916632622425733516049155228552742643394276e-261,1.00217e-24
34.5,3.22067e-1,2.005364483288630984674250634998846348747339128100298879725771920562622229757744500097558877049427215008236262618823548339503512853405411778011816832232e-261,1.00052e-28
34.5,3.45059e-1,2.005364483288630984674250635199466249512147233798656442405203197772084753660556037018552855916653104584875624910599930156305011252957487408677778758868e-261,1.00088e-32
34.5,3.66628e-1,2.005364483288630984674250635199486318873632380939314399696647429686608446579405600908689461589184413996556332765907368836839668039615134303367371727779e-261,1.00224e-36
34.5,3.87016e-1,2.005364483288630984674250635199486320883294647640708790016488570974117086435983150130038206506646308269836185514765699271610036797541215666965800733195e-261,1.00160e-40
34.75,1.64772e-1,3.464983742173770196360581540977416714293541062116904133519130165982675241755594203910626768591053413046998665023146096207804187716687888100459359622694e-265,1.00134e-8
34.75,2.05022e-1,3.464983776866740539866801918662502275226922858671622420043993215658064789328833480306413636830313910366984742359506382457884417709482306192794817562826e-265,1.00164e-12
34.75,2.38794e-1,3.464983776870210850053219316785058140300390101431686095822947204492817628407839392214738086187631639226434760267779944578610744848397938654592520654518e-265,1.00015e-16
34.75,2.68442e-1,3.464983776870211196567660976509648324595547924078931852198171752947664180180839521161165670358186647694147811759774133006689068195887181113171441988618e-265,1.00216e-20
34.75,2.95196e-1,3.464983776870211196602382080529072159572793223859614525312411086773831887604022107810300566810977409034336959091521969417257511210438028199686405466797e-265,1.00081e-24
34.75,3.19750e-1,3.464983776870211196602385547960733869567369958097392392026961205824347515425034746786054477274286615300785859738194746250116385431193451990305392383979e-265,1.00187e-28
34.75,3.42577e-1,3.4649837768702111966023855483078467414473204105806741600853144944522917638233158513229467588889353640408946723808504078626002891243727201046065010891e-265,1.00242e-32
34.75,3.63998e-1,3.464983776870211196602385548307881471673290551375541710123614958706863726152621852067006172226387793756357212462597351745987807406957389853187676065098e-265,1.00084e-36
34.75,3.84239e-1,3.464983776870211196602385548307881475140825300218718526471225341104023414738513396444655741561072921836701749908151511173556888617956177492477423179771e-265,1.00019e-40
35,1.63602e-1,5.62455347610019400998655856430927565463358380218547277853496199365963771025839955363641732394133905984813725396471500509472581439949505951500165751805e-269,1.00029e-8
35,2.03564e-1,5.62455353235640416523907585267165764467864114532582975011918530597309037841655661881670358646833941050860696980923025673630017589728572158936338261464e-269,1.00044e-12
35,2.37088e-1,5.624553532362030656921042496054999221021363341169415202276577656248285727099407849730697901888242714921460691260378528513649719345309581756098361585064e-269,1.00092e-16
35,2.66532e-1,5.624553532362031219839922514671250147366133747067291459572964926801323778171953699642456801313772051101887531828123461818829542410755435165236293386782e-269,1.00081e-20
35,2.93087e-1,5.624553532362031219896208202109836200562247993369982589757656605519097798986353891838695653699602267059414442967125868527135415999467660303082152423699e-269,1.00196e-24
35,3.17474e-1,5.624553532362031219896213837112659200019810925060789803792494374145848666392079508642655480522957826867235750166897585407147137075337447704703412792299e-269,1.00046e-28
35,3.40137e-1,5.62455353236203121989621383767531828878981737182168952337623222414557493270153527395464372538369331543749617165102633645315608496403618096646913443882e-269,1.00099e-32
35,3.61398e-1,5.624553532362031219896213837675374584367390952441411694268418234690975021188783134817665554562950240345186198852238341791944462396879866664864395131216e-269,1.00251e-36
35,3.81494e-1,5.624553532362031219896213837675374590005511293565519930114848078633576966635110241157650109421184250656429199418865486578984173042279155496914606699998e-269,1.00203e-40
35.25,1.62442e-1,8.577358154388034188873784290405428581414410614408612555343259480258692109570022991126328556060945606161269905107754501723260124371603314956305418713149e-273,1.00067e-8
35.25,2.02121e-1,8.577358240210349003613129725417413365214993348410480432523772234348534580609209610581532805387345369372199844830908645733235840404565458987885201629403e-273,1.00102e-12
35.25,2.35407e-1,8.577358240218934225543756825824419920253323101099067299914115643975297320619900528557592376398000120437725499757663332674969884116308963636808071088534e-273,1.00169e-16
35.25,2.64642e-1,8.577358240218935084640241279839940335612584648958185141815615931402338881218459439265592511472904681292458512994996667520004570627387074592589335482357e-273,1.00176e-20
35.25,2.91016e-1,8.577358240218935084726157373683442455785534686794717928708195430678020265768895017846935556734084121155353114662893294599976505672230978295998847555436e-273,1.00055e-24
35.25,3.15222e-1,8.577358240218935084726165954909468854805868995293011405273373647976363186062156627805975412286032951918555698607313301052734936830245506327903664546884e-273,1.00177e-28
35.25,3.37724e-1,8.577358240218935084726165955768633533895138435664525363724564450182446070719856088830335244152319361979869809189030068279400115568679332459891537531399e-273,1.00247e-32
35.25,3.58842e-1,8.577358240218935084726165955768719510417651460215840062459362777859112283114961013244375216061668442633882059412857872062016761453631288658105004383819e-273,1.00104e-36
35.25,3.78795e-1,8.577358240218935084726165955768719519003059641576792250529709984743548289302811442960677796899123808343947434521758624783731972361184225402925061734937e-273,1.00055e-40
35.5,1.61298e-1,1.228845758029743141281799807221985388149425255115793469598090926587730706089209350644891906760124657065337934038248949975990921421612070894338047768166e-276,1.00104e-8
35.5,2.00697e-1,1.228845770329737672402466718923776155475630878362868166644908303224781099471341646550838682633388288968307881940696772522403318373325246528083210332566e-276,1.00158e-12
35.5,2.33756e-1,1.228845770330968334176583037963697676679341442129194171771257812677626506695309815202290451759476084431651789923644172202576970003138874789653136652057e-276,1.00037e-16
35.5,2.62785e-1,1.228845770330968457094757495131317965885361692341041801003559660219332914015505762284486845420654027066498476261264582525296082490167413755088207327583e-276,1.00038e-20
35.5,2.88966e-1,1.228845770330968457107049401179042999566863799371488938659397058625528455225225971406848273975228587788067380409198000833313212992402832233299543955412e-276,1.00166e-24
35.5,3.13009e-1,1.228845770330968457107050631937416939185533915698461285815774146038987006943794630459811553744240231152401686339491865466993706075734317573539123945565e-276,1.00030e-28
35.5,3.35353e-1,1.22884577033096845710705063206032642432156043933821737020270258372198417136415690458321223169304068701200612012210988265781827838536307037507777734957e-276,1.00098e-32
35.5,3.56315e-1,1.228845770330968457107050632060338723558068565803266870006178353807886315663300189951163838968408711744723941460461282251304051818999790783932560028058e-276,1.00265e-36
35.5,3.76128e-1,1.228845770330968457107050632060338724790047871518712219477774924702090020572762912270992776849136954506026712727652012733514106581623231961422935914785e-276,1.00232e-40
35.75,1.60170e-1,1.653938040827964750558403775665243867517945327393946136810418507993646120753078288395039510565196103411694449488265838408508423070774388491784195928279e-280,1.00140e-8
35.75,1.99301e-1,1.653938057388883240226914311778808251618459684121049101037123586907492252530443980837981346895413091491188393044452847925179516002156909571909636317534e-280,1.00035e-12
35.75,2.32121e-1,1.65393805739053759210177955397400972934024999286022564707274332325284255609509713678197480209751127495705789283369461887595425424349079694949797708855e-280,1.00110e-16
35.75,2.60947e-1,1.653938057390537757661762716724688176500610115974135293140888910818747563501658931567043953205757534121799651428729006715922562738723900510209223990448e-280,1.00129e-20
35.75,2.86952e-1,1.653938057390537757678321783403022617447354947998062178776436223576236257818768751260729330629491160760284463677888117595726586781386984720667140649718e-280,1.00021e-24
35.75,3.10820e-1,1.653938057390537757678323437515933802584998445907105262954858032199757547933514886729374186961870614382914659048768806406519563435623578423630537970052e-280,1.00156e-28
35.75,3.33008e-1,1.653938057390537757678323437681568299499986164176091678013291800296873808973328303031731767708620003914419153163284486004420543253491632502346340483236e-280,1.00240e-32
35.75,3.53830e-1,1.653938057390537757678323437681584876860083223059355247848321247882658055967428783618617432285972553597239148487562555642833270576712007279521636012523e-280,1.00111e-36
35.75,3.73504e-1,1.65393805739053775767832343768158487851569719583367652746064971148194554319724876440885396272108549882597435207200464095590410466294154582544423698246e-280,1.00077e-40
36,1.59064e-1,2.0913120119789068634209534600469400511619055706091574527697832451961005979230003499724804501502399736174455134677971269674987329195995546142183193033e-284,1.00032e-8
36,1.97917e-1,2.091312032896548496010133172748372153492025878735648000299078326934365516922765369626962838709824563915715185388739173602216702247984813849312760538545e-284,1.00089e-12
36,2.30509e-1,2.091312032898641456358892874002927601539064413152645480014423402955518257812723979036858183759401536019099647921283257955696653761886187911881722654027e-284,1.00182e-16
36,2.59135e-1,2.091312032898641665850207402404932306847002174750421737681169246905032425194599291515232357960691157227608493017125525743172656789423175248926642637547e-284,1.00218e-20
36,2.84960e-1,2.091312032898641665871164071942039061297726997935386914482622158707686253337627922505265380219828934681608230374285114518351078275876549697263091033394e-284,1.00127e-24
36,3.08668e-1,2.091312032898641665871166165695976204505355618889148257235190064140153272211755898658948243822874925506337424975676806542984602862801385877109966795572e-284,1.00004e-28
36,3.30702e-1,2.091312032898641665871166165905095486228689187032293387951732941867191440877976376631723731285295565533423261321399304039083153730994700778507162181525e-284,1.00085e-32
36,3.51373e-1,2.091312032898641665871166165905116415076472823295982131277801874207761380784920088368850089173980196386334287394070782790988556854317347086184417186666e-284,1.00266e-36
36,3.70911e-1,2.091312032898641665871166165905116417173145699852416046381619606673026651141310390987412371825918217699248810395681622261707864812719516836769509207786e-284,1.00247e-40
36.25,1.57967e-1,2.484253273411154851178894890161544004680602229600234046945492012117639993057063795137977241814539111698804672148397879705596649112931849714264175670254e-288,1.00066e-8
36.25,1.96552e-1,2.484253298267713088880962880271617529114655271848340020810225099954349203665543879056797114811456635691417650094279568615546230752358724257771947878753e-288,1.00142e-12
36.25,2.28926e-1,2.484253298270200611038366967935430628937382572934589279919491431212920296245076325904034602463218107093119414940129787126693835078175301974156060697682e-288,1.00047e-16
36.25,2.57355e-1,2.484253298270200859554367111203520289387272766757220009771424263535756651878797115419838309551871223963281900926450492571163893166406289026420352777868e-288,1.00075e-20
36.25,2.82994e-1,2.484253298270200859579225713994477609016212487750190316945440304141596678788600200407136850731429801018230442521064935300254021261740383648955317382973e-288,1.00231e-24
36.25,3.06540e-1,2.484253298270200859579228203737009404225628849325430432165905499179307182611633121915600986737508802521577620461356882948029516747740034383468790910488e-288,1.00125e-28
36.25,3.28421e-1,2.484253298270200859579228203985719672324008109381281494750640214160780029383753891087954906990728778215153124247683976308601193758489748362830527271021e-288,1.00222e-32
36.25,3.48956e-1,2.484253298270200859579228203985744567443226617843071974545742461174028048485755848701530935892777319483821147186795434272670728879186901463448886164119e-288,1.00107e-36
36.25,3.68359e-1,2.484253298270200859579228203985744569929881845861149152452672029473405137921815114181360312479548943158596409612039970312945415143363563152138640692116e-288,1.00086e-40
36.5,1.56885e-1,2.772362828785897082418768977059698494976739915239767829104755813100941576026531779485996770118985459568990252669549593062061886729637460559426193243495e-292,1.00101e-8
36.5,1.95212e-1,2.772362856534649480945766323805148780110048323282662074248232317446226997047447960603444826604915964647473395183333024877873217129283648925399368055508e-292,1.00016e-12
36.5,2.27358e-1,2.77236285653742199934027058853528862136873292898262567580329268620669750825983398196719973272152491349490922608332785771948284212639052469875604115963e-292,1.00115e-16
36.5,2.55592e-1,2.772362856537422276868650945489104984838150990429527692482187324325425544156756782262785244485104152955308890500154652392194529918842840926698136673432e-292,1.00160e-20
36.5,2.81063e-1,2.772362856537422276896416272022286843919940356741520997649294296380797004099361715966593742009290525564898444773849781232079295104321144096366239336168e-292,1.00080e-24
36.5,3.04440e-1,2.772362856537422276896419046313990126302645727043751384067289621360296506789587405369140319826377670526942884998123313989961419734328162560057296696819e-292,1.00243e-28
36.5,3.26179e-1,2.772362856537422276896419046591872216833098416280427699047581351881645463379964296986822555056994301856705665498414796521722154461513999878539759789227e-292,1.00062e-32
36.5,3.46566e-1,2.772362856537422276896419046591899954879040124447710817698146391663778049314414160457145639534543653160073381625688003739436334958597932596959560719619e-292,1.00256e-36
36.5,3.65836e-1,2.772362856537422276896419046591899957658218659841891005853612559424890029113848661351871434800674931005524952473341684375616796279048112663083798326187e-292,1.00250e-40
36.75,1.55818e-1,2.90657237866182795685882085168903351547150002660707487764551076876545611657587153307279176305941502441864612758688157137056488939560046717085162981857e-296,1.00134e-8
36.75,1.93884e-1,2.906572407763622402976158173025343204725841697047566567215740160545523063654386533735286941193462661393986951331198858170080535163140438974182947242989e-296,1.00066e-12
36.75,2.25812e-1,2.906572407766530610180219686765107698123368707641659496325746198825174459401163172532719303381311669314231877470357189425825734455675617969649867121917e-296,1.00183e-16
36.75,2.53860e-1,2.906572407766530901340114042148395557236903770204494163180027222652068785719845292737344368734270454806199275098682742500942412073745016183178655376062e-296,1.00014e-20
36.75,2.79151e-1,2.906572407766530901369180801763621807754326624134765340616320559730974013157385952381312136911317341850924477254657283498670897771378495876266372728231e-296,1.00180e-24
36.75,3.02376e-1,2.906572407766530901369183713270007471872520890295575879164366535194811492424827378857928282504268173244240981782797485861921619654068257715685861126825e-296,1.00085e-28
36.75,3.23960e-1,2.906572407766530901369183713560881538364888380645747391677317304898115800014338818865524928229732150762207565817690375006578914455230758258247357537445e-296,1.00193e-32
36.75,3.44215e-1,2.90657240776653090136918371356091065736442591867179549097402616494314052208582689557090556927735845686834830159596898692216223470625269533004378722905e-296,1.00091e-36
36.75,3.63354e-1,2.906572407766530901369183713560910660273338725472301881308113208306361933133895548315128564011679531034486085695526144958915694541049520390794363009896e-296,1.00082e-40
37,1.54772e-1,2.862785582627917696892605428147393783600912168777756261106635013421774416102758322420815204415242654930141330838792029907021426347297927240054451264014e-300,1.00023e-8
37,1.92574e-1,2.862785611259422306842119060707961765298567690264351258633148896886541585107463137300895812325448871836311016079340525792472772559123292569886946380476e-300,1.00116e-12
37,2.24293e-1,2.862785611262288124939430209442828744417123005809964168007159667485535596177908375738385941873355286229013117466674594051915131459759602607416670483707e-300,1.00043e-16
37,2.52144e-1,2.862785611262288411312940952613808499341680702825075789154206752192401658114744078179482274623742472099737834685275787098527811482392595159963169227429e-300,1.00096e-20
37,2.77271e-1,2.862785611262288411341593410647431465048525187184866504518984180323629308471639352414851949941709172276023641295648125454328235307580796531450203857799e-300,1.00025e-24
37,3.00333e-1,2.862785611262288411341596273849754497941621642281618952738413124030009365703662503672367792346049522331376117092067950937387781642997115291109716352281e-300,1.00198e-28
37,3.21777e-1,2.862785611262288411341596274136572192151570555157386302613156917286747284523735550845509905095047856407659689183843313733925104202508361596655954817331e-300,1.00029e-32
37,3.41889e-1,2.862785611262288411341596274136600825346905173551848380754806617637717497052136778531136991350873538877544293239016340679400373763924096627942668667796e-300,1.00234e-36
37,3.60899e-1,2.862785611262288411341596274136600828216106155421063767546991174604673716730188903552166039805242317596687738273244282997911454330156336378089902473895e-300,1.00240e-40
37.25,1.53733e-1,2.648944363459646967865409251232611390133539430579218251229947777393600484507058984630553964168389397010186583184950852248288020652845056448487744774714e-304,1.00055e-8
37.25,1.91282e-1,2.648944389960981114201926437939649839268225110634835494799584756229010905788205038199821269025691593502757361360151311644306106716300862042190028799563e-304,1.00165e-12
37.25,2.22787e-1,2.648944389963634154985353382347443033400079942660745904112611846195366627612279559248512235162669848741340651772667844008762385696747518876179407373314e-304,1.00108e-16
37.25,2.50452e-1,2.648944389963634420139581412732321155975423035138275561105812536167649608831222720699708895659411569747204828767504176449187311686790376070754831209256e-304,1.00177e-20
37.25,2.75410e-1,2.64894438996363442016611503221720556736733208121556478624708873979925052960176134938997548499742485063482773175863532327871618371537278936607385718583e-304,1.00121e-24
37.25,2.98323e-1,2.648944389963634420166117684098860507880656857250017835159082832786698621375990270837446670883487186419457016894410870228860616369288534579150266702085e-304,1.00036e-28
37.25,3.19618e-1,2.648944389963634420166117684363823022278072304895729124842553580968659069113174415649711143169823150043301609870092814770379280461991253486004614919884e-304,1.00155e-32
37.25,3.39601e-1,2.648944389963634420166117684363849550130714528327628013078621557253574258852084095190933733775197079034754179214891718471636153388815951585537859698117e-304,1.00063e-36
37.25,3.58484e-1,2.648944389963634420166117684363849552781073424080586914562361123532328794582740410153257154214999730266508917879455018484993496725796136902127668912158e-304,1.00066e-40
37.5,1.52708e-1,2.302676481744310310012968212918707346882564520144777099698313721091262660053317939207955478065702869789383421468683033464372861551370572000270712525854e-308,1.00086e-8
37.5,1.90013e-1,2.302676504788673945686187505622922891532047395241108363239368227309419958982208959996949168096619438507907181017739958382928195354085766489962137547545e-308,1.00035e-12
37.5,2.21302e-1,2.302676504790977191250749619868896759077445131104965798006229435748593491464772821372297663386206924185751976034746577896825101442001651825675022293592e-308,1.00172e-16
37.5,2.48789e-1,2.302676504790977421890951986537166347814304636126555017411620774767760119841061427244056869350293913248818990096087672855455383285826876249175374970127e-308,1.00025e-20
37.5,2.73574e-1,2.302676504790977421913982241167549818274815350875861015100009140559682462025869379904891898044453180282052499748531161462549915730884740581337809241132e-308,1.00215e-24
37.5,2.96335e-1,2.302676504790977421913984548574846309365695391874829553573911778461567660564939212124643386840901327996196617295548081584015650035823648941423965104723e-308,1.00145e-28
37.5,3.17487e-1,2.3026765047909774219139845488054250284216327929635638338529616040525162218314290744238526488028232603826936195816760294069893695624057608588070881195e-308,1.00279e-32
37.5,3.37337e-1,2.302676504790977421913984548805448117153026069547381668391207571040743124436829362005699350628148352589116380818333898405345044723088824714070750240395e-308,1.00202e-36
37.5,3.56094e-1,2.302676504790977421913984548805448119460115547560008891017156006792497786521382777761335461142389856721426718514769520302434362968922739851383926712135e-308,1.00219e-40
37.75,1.51697e-1,1.880480478506069124363449335345709344251663803924851377251355417696992586075164960543384841969657699319422492007132620912588910915124497288114353459709e-312,1.00117e-8
37.75,1.88755e-1,1.880480497331060026199388717264747906083329407412665249191139365292641951079062041092154822298030082436922263540484348467358789562946235221737416243223e-312,1.00082e-12
37.75,2.19843e-1,1.880480497332941852047224953649928997620957838050779824432760976911087758605871708582159379271878270380728594914592064840330614324120992401869486922686e-312,1.00028e-16
37.75,2.47141e-1,1.880480497332942040129669329211778576403681500799732739464141654558189872631384652333012017971154730665137305147743163307339895072175755524494019185518e-312,1.00103e-20
37.75,2.71769e-1,1.880480497332942040148491604488045889312267731204792022216000321968945842615361424980534170847124062878772706329655950438281413884311622355111773471859e-312,1.00055e-24
37.75,2.94372e-1,1.880480497332942040148493485809548844703091062394407680873183789856819296825766972225450371343015411992399954113535336591574149500920178553535496805304e-312,1.00253e-28
37.75,3.15391e-1,1.880480497332942040148493485998053058944683679940791052430285787121904859109123101443797615551000700449443885393260121973059440747909185112679000817712e-312,1.00107e-32
37.75,3.35110e-1,1.880480497332942040148493485998071882043147564895537255887914690288418977475826360958260164440918344371536455155194802074969243981668493521669236447005e-312,1.00026e-36
37.75,3.53742e-1,1.880480497332942040148493485998071883923926227713575260288174602712537652979142237937486093798687490928181570678209222188937724582051120428876966928192e-312,1.00039e-40
38,1.50705e-1,1.442714165606739587582092430118597330012499232775112246644954849261022559050431482883162222820801884082659589161385163635549158060721736011608568322368e-316,1.00004e-8
38,1.87513e-1,1.442714180032947600768409922516272253361824575371751352170637919067121404998438734279410516261499432864877030735068832011563387871800332701443143960668e-316,1.00127e-12
38,2.18397e-1,1.442714180034392009774877326758932579040455276646322749808862342561644488776608859273719926653691362762205564512849532348119823634172577813823768957693e-316,1.00090e-16
38,2.45516e-1,1.442714180034392154161032241016615345766517905897898044902107011838141171350149044621045614962919350721210460677622638701168090764205390620193952518321e-316,1.00179e-20
38,2.69981e-1,1.44271418003439215417548379596665794140932330109686646489699454646206106478110533171713557299137572348471380206756908991120161016771041496610825818332e-316,1.00146e-24
38,2.92442e-1,1.44271418003439215417548524063905979613102324485630720563301037682408111833365706999341604059142931685460868896433794935826246659104782868970867489377e-316,1.00084e-28
38,3.13316e-1,1.442714180034392154175485240783437587469067511241857587027989157887105876189404314734303775380788344387541416991490056139375243432234744411441619754492e-316,1.00227e-32
38,3.32905e-1,1.442714180034392154175485240783452045885900291570894494753141442727801448561603433066159506010866801174075717074137542976741336429669453189128339395851e-316,1.00159e-36
38,3.51415e-1,1.442714180034392154175485240783452047330764346647580459186759613338630400862246552310177640352895833277545826156891610790598894359432900128493539972436e-316,1.00186e-40
38.25,1.49720e-1,1.03984133629335369126370380201003122422755531557636733878974684618270701710697664221046667741480622683239302280046892554896728004355020875700067479105e-320,1.00033e-8
38.25,1.86287e-1,1.039841346694183916521418752747500827281694715193796940152084040688506972239419722190878242762275880081170408278372198088741850318047086963808358752862e-320,1.00173e-12
38.25,2.16969e-1,1.039841346695225448139788933220098875272810344782903515038721534250328927889251554159090518179047720724574045485060528594355050575538058789332311304726e-320,1.00150e-16
38.25,2.43917e-1,1.039841346695225552269155030439958332302180578915009077006712229616313717463747428350235761488195442785848540620980019263335635837146207300136083761567e-320,1.00023e-20
38.25,2.68216e-1,1.039841346695225552279554816894586407227784279555199039603268278609689360936851978177665521687007279421775179616253028442206501844589139319876228156512e-320,1.00235e-24
38.25,2.90531e-1,1.039841346695225552279555859076590903516684178081657644120107165440519002902385295035579879386451991873248048062088852015798244124979739078588615422438e-320,1.00187e-28
38.25,3.11275e-1,1.039841346695225552279555859180759305896519977636780845296712124755509164123458261787261924081935133719092169242968409719403192054376946822910034308165e-320,1.00051e-32
38.25,3.30729e-1,1.039841346695225552279555859180769708529829970247427109113728246538330979052326704159400202151841168439826957908537788825701892567181587604170228994661e-320,1.00290e-36
38.25,3.49124e-1,1.039841346695225552279555859180769709572582391495277562757566388030756491832302956174784842621331374807544109569755894595153954579528032766922106540531e-320,1.00001e-40
38.5,1.48748e-1,7.040912245399516142189733229749760581668644087627891143808734677652817528207082949231651228208037067167988421176468215141053497809355777705048364329297e-325,1.00062e-8
38.5,1.85084e-1,7.040912315845543644176060167254587252856799686788008133250640257000438333841784158906999644043687476329668825940344221987148058964576052653241781892393e-325,1.00039e-12
38.5,2.15567e-1,7.040912315852586604739985454469579038633824084356978208667397180891641472804133458175486377557212277866967963882239538134339781737337117531164341122662e-325,1.00003e-16
38.5,2.42333e-1,7.040912315852587308780020969349552671906177441424229391786611147079982006226747965901998600926919279891683422050247263072472939383034140663436451227119e-325,1.00097e-20
38.5,2.66481e-1,7.040912315852587308850491105434880610332048515809301689893511191288614118227911918736443705074987131276389743979049531001228172915300891909337304088984e-325,1.00069e-24
38.5,2.88650e-1,7.040912315852587308850498150521797591351557363323278042084755043754733088070398854971764033374316831401586563741259524708207337416235251898678007876145e-325,1.00015e-28
38.5,3.09253e-1,7.040912315852587308850498151225921410963760357720339706001960386635004739608839721416207777267543242665126161963214072472740411793411085520611729208947e-325,1.00166e-32
38.5,3.28588e-1,7.040912315852587308850498151225991929721495641045103802236424666563325795209197561051461837579331978477289999533191920946916117685939038382738931760118e-325,1.00107e-36
38.5,3.46857e-1,7.04091231585258730885049815122599193676921667265346187442662800191204088899850957842632912956507806974710712508048187518879266046091917530078225745081e-325,1.00143e-40
38.75,1.47789e-1,4.478840731706651749963629602581528949235171203728676150838828822617309807634453227813065588735380863204560197625643884565020923787667298165464299118859e-329,1.00091e-8
38.75,1.83890e-1,4.478840776531348650530979637311218979053192443587827958491315029357138222430027675309244481909030778496658335454523053641503262986030847935834990046709e-329,1.00082e-12
38.75,2.14176e-1,4.478840776535830735903687175523817212430061393750130881401349990248072424147945706951527257736496118935138786677851856425945556966497035751722970203825e-329,1.00061e-16
38.75,2.40770e-1,4.478840776535831184014224752030577522531274027779674229618531772819943741137269189975300541662356491089777570427850752298621764372036244132390265478424e-329,1.00169e-20
38.75,2.64762e-1,4.478840776535831184059084270382968139930672299480757661570267177755865158747590063435662269523878957773761517243220038999583242567760114118435234789609e-329,1.00155e-24
38.75,2.86788e-1,4.478840776535831184059088755732438826984716826460352847467052433363324358435372908869713365384513694865872100759190095743441968679832464605795004474843e-329,1.00114e-28
38.75,3.07258e-1,4.478840776535831184059088756180789816499424125112837856693318599683689844158459293461147926365498371013935242083293991259091292339893403962752022030506e-329,1.00279e-32
38.75,3.26468e-1,4.478840776535831184059088756180834725319814881879235638302634147333662724859187301795167484948197940442263001243563765281782518954919423018080020378027e-329,1.00233e-36
38.75,3.44619e-1,4.478840776535831184059088756180834729808636849915457868111868182466826553109006246687208932394471893293447461405223087702377612742243313743583296751761e-329,1.00282e-40
39,1.46841e-1,2.676559529277995721486218710293157762390092538929914767857117158296202132048749630326281470730766874717461850864845284604969194404798151430999709224255e-333,1.00119e-8
39,1.82711e-1,2.676559556072792770308108286711474091231461400307359986678426135360150837079877981641193149032858587811987607920840288587109173463682429927968655746059e-333,1.00125e-12
39,2.12803e-1,2.676559556075472407937622858461719332671580136194349626719249810482147191840787630945190882666120812402250796610747516642743252702446946186599268176659e-333,1.00117e-16
39,2.39233e-1,2.676559556075472675880976905986985517665148232278044559936176796256658179435486896745319728551254725039951416269648597209800209669259869293761133870846e-333,1.00009e-20
39,2.63065e-1,2.676559556075472675907742151969142828238418021049179721485282494354725340186826904195901263555664554855624612377923014127216514429912380035738020249502e-333,1.00240e-24
39,2.84950e-1,2.676559556075472675907744834680702897510399072812950024624254376996855135615241560847394251296592157543551094941874689792041869437558890854644499613692e-333,1.00212e-28
39,3.05295e-1,2.676559556075472675907744834948900007425934466150112660027683277874127974759214462777162577183145775208591512373696532923358013386182429072848007905131e-333,1.00096e-32
39,3.24382e-1,2.676559556075472675907744834948926796128344323108533919955679921004420662230594451038617388413311606818626358111235008549572063656332615190749939903461e-333,1.00045e-36
39,3.42417e-1,2.676559556075472675907744834948926798805845305664091145912427995114419668012434954647899514844224667013122146855352196693519004236856672920060525965814e-333,1.00090e-40
39.25,1.45912e-1,1.50266636605788513491846983313611198753151665584964605796657055274875122196630946259181057566809804997741873066430654432059924516177981965746545597905e-337,1.00003e-8
39.25,1.81547e-1,1.502666381083425051767787274949340804237172722507000711339154048516135500700968934720930698057007933454893935064627236497606671407572813714570653744041e-337,1.00167e-12
39.25,2.11448e-1,1.502666381084930074100651675645745789011802326259687273000824425636222107244289314477957689075676859159973665965536805156285826624058379712825647184774e-337,1.00173e-16
39.25,2.37709e-1,1.502666381084930224612448004892069466317316977472883324643694762603803435707745606406008053800577422513433756634406909247793087274554422251989415108979e-337,1.00078e-20
39.25,2.61395e-1,1.502666381084930224627484908899416381644833293898735063906157573692693506683092427183577609047286279508779763597839060684818998158155521544040964255933e-337,1.00069e-24
39.25,2.83141e-1,1.502666381084930224627486412457106638105050864822229389841996219177116148138290726652799946626438613481404189021957008731054361750060621144143125963237e-337,1.00034e-28
39.25,3.03350e-1,1.5026663810849302246274864126074095450816063524529729342593852161275684462549215426580733772910133061596238410201529662969575819918422060949015663193e-337,1.00205e-32
39.25,3.22315e-1,1.502666381084930224627486412607424601101009112251506659171013318558297527512595922461174194687671844158629095296886766212401311149562176649331452388405e-337,1.00167e-36
39.25,3.40236e-1,1.502666381084930224627486412607424602606031366593382088474115255297233388363821130498001042418452021565893684094309449278290661896949540820262895562781e-337,1.00224e-40
39.5,1.44989e-1,7.925421536569948376502831201095328352869227335539320571381603085922869778801965238814757766183829417775572224270381860024807400906135231207123525481079e-342,1.00030e-8
39.5,1.80404e-1,7.925421615839661615346772910382702785313640136856889393850137956177291267411184161857515098732928100917415567762505665811071477766511841866017903377146e-342,1.00030e-12
39.5,2.10115e-1,7.925421615847588632497875741106518769340859657122463390165116972030359723194811092674400962094217790174682478254026026444679301756254934302624307740241e-342,1.00022e-16
39.5,2.36205e-1,7.925421615847589425134642082572333797614827047579056409821844316924530249741865715534830812648211601279874824427998790535862402560888429581079453512959e-342,1.00146e-20
39.5,2.59741e-1,7.925421615847589425214004366001991698944646692948321937675894693460047039844168689448943292676784278581439033333313373457541542624784856519238343733703e-342,1.00151e-24
39.5,2.81349e-1,7.925421615847589425214012302577235543599467001253002633774121040601551365888186021014743583189594547629361526011044125260498169994071818717572355057325e-342,1.00129e-28
