h,a,y,relative_error
1.203125,4.36404e0,0.05723198751401895641824622820986152428603921147728617204012465865573253430340712592768456484791195102109463714749875058254547963071915560528408674255427,1.00009e-8
1.203125,5.55357e0,0.05723198808633222903507459789522567239672358737668835236216571882607221011893072757187984455097804266580130233137020318354129397896746727171205741282477,1.00144e-12
1.203125,6.55114e0,0.05723198808638953794449423799560486568235017613404395723845189115186024070986905969559132035803399706455830134329552947041439715445444517885244223251264,1.00175e-16
1.203125,7.42593e0,0.0572319880863895436771408664724480271064109456033072786108710371219674783675476001634942737979370676980591442599761775282871631220072703877670753339136,1.00122e-20
1.203125,8.21368e0,0.05723198808638954367771382912535029954103796974695916754678261896489305953334933812293223858663408221157341204294827926018163137323542984439481425105819,1.00193e-24
1.203125,8.93588e0,0.05723198808638954367771388646224495567090534204161798456418247842705665861390938402553762597396961193756824787481575245817711787812661552164909411255389,1.00212e-28
1.203125,9.60633e0,0.05723198808638954367771388646797974160451213277191254817564164217170012790723594048912122057038629546444208926702164580312351681272070659446253840829694,1.00285e-32
1.203125,1.02348e1,0.05723198808638954367771388646798031549543565344218436797529521242421709985032740028861870583816018123306728905976477054843008071827674560600937450529388,1.00227e-36
1.203125,1.08281e1,0.05723198808638954367771388646798031555279172768604054768446798234188715977935418021670214633967375370817972965601400246665054956894656992154681589026941,1.00138e-40
1.21875,4.31070e0,0.05573477298401348397561263416044870089527805096620216148783184305650336027772756983661883298073371628743706010791530609764885318655257170066869307597946,1.00103e-8
1.21875,5.48478e0,0.05573477354187951504761160038145222781355567332065269472767296809313410709474878669899308583040858441103356028826670115937150994733601839403502284310617,1.00033e-12
1.21875,6.46915e0,0.0557347735419352625085945357476080698410321373162791564553703770835036755068641300026395255045887046132559626697022011629256487717502984482724538173469,1.00153e-16
1.21875,7.33253e0,0.05573477354193526809003814548286163595775495062804290675564082428648797299513364604685785430755520401314082803929008294518867842816989302712037553348407,1.00091e-20
1.21875,8.10998e0,0.05573477354193526809059594657702505640865917960956872514701612173074958387586916598583057843234356915069353084021676336662024956730604061930971018355039,1.00217e-24
1.21875,8.82292e0,0.055734773541935268090596002427260393199207188015371631313726440234074138585768659052765913809209952307228385073010441599856494597980023739683847103409,1.00076e-28
1.21875,9.48458e0,0.05573477354193526809059600243283757285289313053813766485063499697682063668000708741553163236630356438874439555986059061254569062812325456101090569971836,1.00287e-32
1.21875,1.01050e1,0.05573477354193526809059600243283813174607964690464352268641474655826393738290044142647584880930261521404249371493729445914883371921625235544734574248167,1.00106e-36
1.21875,1.06905e1,0.05573477354193526809059600243283813180186788684221963296658584302427900527289937315966715267597858343480504096243489531013914679081321778994277632639758,1.00224e-40
1.234375,4.25890e0,0.05426579953939729624969663304433811357573949472102305037098242880795694101364148928706706670965018251385024930216126592545963565184861530305785748601749,1.00033e-8
1.234375,5.41752e0,0.05426580008218118084211058137024890613350993294679219148001683043717008197472899040896707446897356917574802466094017254108203436526255888307401593815536,1.00072e-12
1.234375,6.38924e0,0.05426580008223548053813611619525857350948610065682680767903798695510367355634366833128295193690384801100412350212230846731916861778240870233904656697187,1.00109e-16
1.234375,7.24150e0,0.05426580008223548597007932913330130419637965621906997832878480467209006005383265058685495618155855521421522011864769222062930375452037160064041331849,1.00039e-20
1.234375,8.00890e0,0.05426580008223548597062214270361500862668032361084016959979853952081480861766568500134038448137324777406372127252243573778601055175874544549203340511896,1.00219e-24
1.234375,8.71262e0,0.05426580008223548597062219708306254780697305442369703388292278360309045105125810620820345793422403735032504575566643768099229606209440244963485666120259,1.00189e-28
1.234375,9.36590e0,0.05426580008223548597062219708849881334305308108026174503861539831370987510539910510217852982361040863501214929329581542074663287886162218408431856005331,1.00269e-32
1.234375,9.97824e0,0.05426580008223548597062219708849935740460663844985831859769150392885496646741596800060887413022086537689852550230432856866460075835320362852899808694685,1.00271e-36
1.234375,1.05564e1,0.05426580008223548597062219708849935745901396443103043150017990447093182683453524730688084658198990752255471135532684190307745341646747933792750433214263,1.00289e-40
1.25,4.20820e0,0.0528248863047450163228081701213421021450460179362682320531430365822219609571746037340779199323749992330924662363264820701829161189154272450277076762211,1.00082e-8
1.25,5.35195e0,0.05282488683337475621264511436870394223079874860572050165009723276262486651875629535668154858286538902068825751459522785798837074441019454527054076106851,1.00090e-12
1.25,6.31133e0,0.05282488683342762355961244189246105797777133988648842772173840186408662421402582396297083489643353304067296079554171645683357697011934377767126681969734,1.00043e-16
1.25,7.15254e0,0.05282488683342762884385712336879632638531837635490274240479784213128548486463042487373052365898076362881927042250576769213408286920185242386622650505546,1.00191e-20
1.25,7.91035e0,0.05282488683342762884438632908201914023691617870710796581341738693041549612982559320344843246115078909444966282478361967370598856937586959847529345166673,1.00201e-24
1.25,8.60527e0,0.05282488683342762884438638200759025736414103023043905037038073008583519531476372407001760095240731146243099642419790287419384814135863953222335507829209,1.00010e-28
1.25,9.25020e0,0.05282488683342762884438638201287274796464500673474427520957494379597562736280614844780061582739437328522510457293031939573559118632337230073572439936423,1.00229e-32
1.25,9.85488e0,0.05282488683342762884438638201287327737092306350812631513949582627620765416192872694656962288256195337626562280159538126976269025862985491852782118566568,1.00108e-36
1.25,1.04258e1,0.05282488683342762884438638201287327742379958098899183184812905792353220736843085229788475867787922500960444078837443584182385478897741221383430470040118,1.00008e-40
1.265625,4.15876e0,0.05141184229352534915830577310239282166442649836891495771659804053026712272236670791765426976408619941017711670749433086476028268764828355843463912472913,1.00109e-8
1.265625,5.28800e0,0.05141184280815329787996059671400949460156453418142054197987657025407365281775746914110663117975621394604507580803636779470097912739242946708045625206719,1.00087e-12
1.265625,6.23515e0,0.05141184280820474926936800042657619856428590329363301026446866100711164234367103200328541361687322184478013917405097628234708229870633459922107289953186,1.00158e-16
1.265625,7.06597e0,0.05141184280820475441817823720589959708692252271525952632922125735457500140197469813185694549505681103414311279823406365120943305318514107120401059589709,1.00096e-20
1.265625,7.81424e0,0.05141184280820475441869279953520092164873753580376243426488034046361325529762975958735400225292151569797973883801759044973170021644759665369707485154829,1.00161e-24
1.265625,8.50039e0,0.05141184280820475441869285102471503286244071301784112142201748684442389095562910448925059261115687381348137952515753841923572942178842801538281112766313,1.00081e-28
1.265625,9.13735e0,0.05141184280820475441869285102985984246117096398229335321279595563668691378012975225268311304058243532792613140445027584674404240679106997183166933104569,1.00169e-32
1.265625,9.73438e0,0.05141184280820475441869285102986035739737851039560958264311030087884468765630490258595117862846476403776160324786476269054271648095120625141666747053178,1.00231e-36
1.265625,1.02982e1,0.05141184280820475441869285102986035744890416248369643694227405893174083766358940651015934016626524134530268354197091277672502717010300932971855856459382,1.00032e-40
1.28125,4.11052e0,0.05002646673787479869365782984382460191060893087523296217483217284444431463308629942374794998180744714058509980168590706364621931181695670198861528973875,1.00115e-8
1.28125,5.22561e0,0.05002646723866287269280509819943656513422610570559674660892892106312619115566447244185434795801709320102470435721379183984809998476383911639232928669346,1.00063e-12
1.28125,6.16101e0,0.05002646723871292545248601143489997496860523025869292418273746821661105324719920510824974375214460958585033076566370682763187288869814260166444260622259,1.00051e-16
1.28125,6.98133e0,0.05002646723871293045718778923847377301677730605014677556898680580917178437865400541046961431189672729242175523930879343076161769155690870284749433928309,1.00208e-20
1.28125,7.72046e0,0.05002646723871293045768904313014394562651055776649311533133589188369543626582258505633624768385127264852364464512619166848558137154522455262012069071056,1.00101e-24
1.28125,8.39806e0,0.05002646723871293045768909320230079647822007513570612804160829682089321839064546060480581868545177744396766240318107464455528774303714103200524215853743,1.00131e-28
1.28125,9.02725e0,0.05002646723871293045768909320730949364030022311730793007778278230972546588493776566938729327661227135238062108756523869263143392773978803211048214289852,1.00089e-32
1.28125,9.61700e0,0.05002646723871293045768909320730999430042184276765936647475407314934239789263814629363351585712890000596684908538603766557456246036983240651122051716106,1.00028e-36
1.28125,1.01738e1,0.05002646723871293045768909320730999435045729466702183992101281548891351158968379683240875417181974055418023378245616618355641345568972701499136846074622,1.00035e-40
1.296875,4.06344e0,0.04866854942529950832783623717577971417446701378667003348775269504247716526435464609598622900576745408036468789148918821612658134894327586602726659036205,1.00099e-8
1.296875,5.16472e0,0.04866854991241850229482921517862098552647748993516797699326123883546255286822329471278495778301820814708965637621507675891783603615554933574670146357488,1.00018e-12
1.296875,6.08848e0,0.04866854991246717457875360750181861615534877038524005549269284285067626743568929645947310462510212256676192217738387380524852150732188337167107985312724,1.00125e-16
1.296875,6.89891e0,0.04866854991246717945122750844648983907501377834175603501408669971894330460625158355522222062152724631666063796071705767894463762616077092733010879037234,1.00073e-20
1.296875,7.62895e0,0.04866854991246717945171449844576401177173506071111425796993114829628050459763588345048861280163607340744198117705056308363005671336657977802080206488546,1.00022e-24
1.296875,8.29819e0,0.04866854991246717945171454712006000937595172335870208103984250010779894857630203291433919215693940007371570849366999414007559809209767961272083431114892,1.00162e-28
1.296875,8.91962e0,0.04866854991246717945171454712493424609670754756996309553082482976741503269693514637277612883315075364047604238655838367213960450562771548198739230291163,1.00278e-32
1.296875,9.50226e0,0.04866854991246717945171454712493473408866686025132644118520162972968433184169647575318385670045664453613664205797019398863311207565484534513307377075014,1.00112e-36
1.296875,1.00523e1,0.04866854991246717945171454712493473413738504329057261816600235348305903267916590596009074098755096860942529556349908686044526078969160379174806703799584,1.00019e-40
1.3125,4.01749e0,0.04733787103714505771260968556955426366703614880039506854364353106907850453293981842147545207593781943495036625223744920226730379932312871853278707047583,1.00063e-8
1.3125,5.10510e0,0.04733787151077389595281762751568614616085309519363871032913066643666630563909716023278734629557756756937256776564193846198315338157641528357586383811753,1.00127e-12
1.3125,6.01767e0,0.04733787151082128903212376728536914407786706796333633508172118215471664394042458672178138712500517608530289269993763484716873243677751993737232937296305,1.00180e-16
1.3125,6.81827e0,0.04733787151082129377396364866653413108160692433483549678890318691295968697855685099854471800609462837278243250428242214202046113595534267767455863483691,1.00144e-20
1.3125,7.53943e0,0.04733787151082129377443766367494063612716233252123564430475117693874302790229113751042175049580497427562068763950150535114471901642474833989297019427162,1.00172e-24
1.3125,8.20071e0,0.04733787151082129377443771108942036645152759486424408422326476934320497378979787607300820977141971182366272849261973230297897284674285533642577301385148,1.00173e-28
1.3125,8.81473e0,0.04733787151082129377443771109416187608913949391177364986024019130914741263128636622709359836227636239123934653152652744896074702191016278510817903099566,1.00159e-32
1.3125,9.39025e0,0.04733787151082129377443771109416235017524640874880649245383654254541683873838885671910989820727783662115321180955231559353736124836892225892938714677993,1.00177e-36
1.3125,9.93359e0,0.04733787151082129377443771109416235022266328356750537833329912132563427190585347134141089892589883643749263817753234377992698274210905158958465782255595,1.00309e-40
1.328125,3.97261e0,0.04603420348916083407099242785681589029616050946768835605954192641644839811036547444274569929591202983302901637208370286288736515857758575397943635786741,1.00006e-8
1.328125,5.04706e0,0.04603420394948617217241052136495701592155749524262892615355060411883856159512565388077318371889668687611957342601190902451399053438713945514363495520523,1.00042e-12
1.328125,5.94871e0,0.04603420394953222107965916409714747334078250402966833424778599469787743864373635587166935562512847687728858958597815606551865044414829797267780229391093,1.00013e-16
1.328125,6.73952e0,0.04603420394953222568323948144635354544158748989340924624914334279832409487763860197159649344827066571559168220201948692317246429713820564485563600413494,1.00197e-20
1.328125,7.45221e0,0.04603420394953222568370068518080459506720054867927943428624079970523119338856127687606018885389581793009965622154812917921216659842470557934795380637627,1.00054e-24
1.328125,8.10551e0,0.04603420394953222568370073123518157024899937539756311165373170088641138676035149511290093354892674151804978013237093179033948511969943701858534845842012,1.00166e-28
1.328125,8.71232e0,0.04603420394953222568370073123979215707967009749615956662075891998475140595421312436480142182734264627646196728437794007644275676456537674013950601899397,1.00022e-32
1.328125,9.28088e0,0.04603420394953222568370073123979261747566493109120528245612763652462377669481071706282004226430354275156499272725443738122773910047991822851061678217201,1.00223e-36
1.328125,9.81783e0,0.04603420394953222568370073123979261752179723392057891168609168633843981617286822821046641960791382982268277419932717252474713081776517128758315009514908,1.00255e-40
1.34375,3.92860e0,0.04475731027307266234815238901710688900983313382928330572092813508851176905230161910722766404931897732836032323971929538175646595637641562992195001612954,1.00072e-8
1.34375,4.99019e0,0.04475731072092101441459851954085777943130266027016392665318093678214660259333859603239786987718406182045180906757864097179639053335164436579381502691646,1.00112e-12
1.34375,5.88118e0,0.04475731072096581736113925028312126870064198751280099735328520701359822738650065221479161842300564647078648094599639109213994244796823672020773172594253,1.00030e-16
1.34375,6.66279e0,0.04475731072096582183775400133205628403191906188387841931067810048078996597130776133584148309609370866238509124518752986278217993411992783692447983917044,1.00004e-20
1.34375,7.36682e0,0.04475731072096582183820154957117698487052763141326488410746814757763356433515538310813763274485737250630428122464666376067439691761934485757918917289982,1.00166e-24
1.34375,8.01254e0,0.04475731072096582183820159439842379018613304038534002647371829567826996377718543108620808151177112644876329539015114965920352734746300348744618463658653,1.00140e-28
1.34375,8.61210e0,0.04475731072096582183820159440290532359718929960183617125700633727987186193011436377514209886348957949068085728830045981733676536427160746069075336270393,1.00155e-32
1.34375,9.17406e0,0.04475731072096582183820159440290577181700404304119271966008015674445511722055657891182052160864166164961912330337503730437056805113183905950601277323579,1.00251e-36
1.34375,9.70476e0,0.04475731072096582183820159440290577186186918085231295624198043620047063868838566566020213982410154105411136911390533158479742038320082686839836248840035,1.00182e-40
1.359375,3.88560e0,0.04350694680191778310423800291972522793988568250593256252842489044122751809507827939921413093791247645344794082252348170293552021988818922458876173843091,1.00117e-8
1.359375,4.93463e0,0.04350694723745380504511284033783661480822924951060874444377466647042081329823024709152093979170084821796694171398912149938818804013995594622463772433668,1.00163e-12
1.359375,5.81519e0,0.04350694723749737861022997892232258077953101482493389525675654812648381439152549861059935979690612170455319623026283116200540093283384315869022350977236,1.00027e-16
1.359375,6.58764e0,0.04350694723749738296168116526680432381902010260932151614975006695721706541228831488248668440812797235380480690935122152822025191651613639030078143010279,1.00020e-20
1.359375,7.28358e0,0.04350694723749738296211627801205019759247654704202404407993287129676962003765258063897974528516244953038045920115039933807062300256426492515109633606769,1.00011e-24
1.359375,7.92170e0,0.04350694723749738296211632151956839721055728546152961915877877700916619212725603344244494088354213912816727215402294784426373740879837144901437224361459,1.00095e-28
1.359375,8.51419e0,0.04350694723749738296211632152392280858111494716347759964147957621608801721444758306444599012411354885520797953362975354583460378024590386172614111426221,1.00269e-32
1.359375,9.06968e0,0.04350694723749738296211632152392324477891043666837352670305081554898115896042778116316837884058333773465866778975262115036721701426731684689870127465318,1.00261e-36
1.359375,9.59429e0,0.0435069472374973829621163215239232448225264467311776398527788786226106587267807977948040530452186158680062705591836721672268956415834176678926958237027,1.00092e-40
1.375,3.84375e0,0.04228286075282963530812828448280957524041095266608300893269701387576274996890115562333102246271975005642249377966240220378192860382132556005998413792271,1.00002e-8
1.375,4.88050e0,0.04228286117562556802489615813595214077969413315561593206937571595164673660222659411771836262497538084699973510068722734016542700006992028118546279871767,1.00021e-12
1.375,5.75071e0,0.04228286117566785574462519205375129471683912962495732014005850797959369685098455195073704995872861824721753404377680181495090603941114434879668890601795,1.00007e-16
1.375,6.51420e0,0.04228286117566785997277492962913910595262246146848999957551758794158980238490495185243483670140290249852052426413295493005877953735286271610946220267026,1.00017e-20
1.375,7.20206e0,0.04228286117566785997319778943364337925101591452828412682774534185844066673763306566976814481492915710703974275432916166189701839607469651241448351621176,1.00088e-24
1.375,7.83292e0,0.0422828611756678599731978317492809835909725529264413733557153897557181286132615839006412777574659656154662599547091898462461791491954344897043720952267,1.00033e-28
1.375,8.41868e0,0.0422828611756678599731978317535102605581400556688180032463474676512393110824868340709665790506012529737735714859536815539207057351694053315986407856482,1.00077e-32
1.375,8.96768e0,0.04228286117566785997319783175351068367059970572931063905831895775496788341922689836318793919422736323551415690358792445132227406245615342646708809958608,1.00253e-36
1.375,9.48615e0,0.04228286117566785997319783175351068371298518738415140063019096811317244966076984304406017301379556015946693429524258663556026488519787780923207584631597,1.00309e-40
1.390625,3.80267e0,0.04108479240977477265561523540577375947340016857207202706549659793543683611358601914687626541619343127483725019788002793260940636776361314747993099299003,1.00010e-8
1.390625,4.82742e0,0.04108479282062332205230702375143104768648835598431985787696048925508777028602418969910988183497380502961904845733842117526889424743942413865874291433238,1.00036e-12
1.390625,5.68750e0,0.04108479282066441743708259184654668231258240264253182642699407861177195123895545431377023885995442681650219083542246406570852522553904697642087060813172,1.00170e-16
1.390625,6.44224e0,0.0410847928206644215521471917325128300173371945143318370648631900143444799887858386280965296648091732479470005679904761177646323282850733348834830884379,1.00224e-20
1.390625,7.12237e0,0.04108479282066442155255891860917744625998532723155694269635484134048597411102287384744720388437680917561169700892028858642139523067295590866231629834555,1.00146e-24
1.390625,7.74596e0,0.04108479282066442155255895974991951539575273093461511346247431742396279184297099572868569695273134088711183587514330576149243896496891267490219966856035,1.00224e-28
1.390625,8.32514e0,0.04108479282066442155255895975403677910359519611154293435072088889399033801440889391565502803919461612128420766578092594988373417642130246263878098878742,1.00157e-32
1.390625,8.86798e0,0.04108479282066442155255895975403719055435706303679531152428510808286742385061463934940590764634293175441575434239849069040075012194818937270305909863653,1.00227e-36
1.390625,9.38062e0,0.04108479282066442155255895975403719059553116646966461710939594137745377933536063613827284449812587062090525232119477079719630226110057824109849075376537,1.00184e-40
1.40625,3.76233e0,0.03991247501101341716270317598770260298596139155445033097940344350880165086450511762535238971311168016908754578653428254143038238183053182133038838370904,1.00141e-8
1.40625,4.77552e0,0.03991247541066269195068433135995970794251463484823012261500829059663368187596597357678536962642811457360650679300436375601866157621534400978966826066864,1.00032e-12
1.40625,5.62587e0,0.03991247541070261329313016019764939898594762825051714295171773585510079307132768573702659295106718126744399585945501367345557340397609589218168005256874,1.00114e-16
1.40625,6.37205e0,0.03991247541070261728853398765346371775329138116168942693295219156851340398085416807376659390922119839239476952442322192738680843998085896295987665159202,1.00186e-20
1.40625,7.04444e0,0.03991247541070261728893381581916350691331003899757110578983292129625633374879805120851171655450349517720319090326084147328020626321664067543472384004767,1.00188e-24
1.40625,7.66111e0,0.0399124754107026172889338558025429025450884731074917108566438816644005134697792655492353457647363294697142966671910075099524892891276770829454028117641,1.00127e-28
1.40625,8.23368e0,0.03991247541070261728893385580653882191317080872624955346791306409036838411766576572106780494092500040640777097808673751526343472731786647654090764143347,1.00219e-32
1.40625,8.77049e0,0.03991247541070261728893385580653922187332463707096016292103681249855322209505583686809496102611879405204035391011757338717395793930669286959600999989065,1.00185e-36
1.40625,9.27743e0,0.03991247541070261728893385580653922191330697029660604803815663112029425231194023098614815520519997001132615578295331448612213079426388868583741203488245,1.00042e-40
1.421875,3.72304e0,0.03876563509280243799873593803758908499947389129219690854363704906494202403392333009924174144468848303166428004963304601678508894793261090985856370428984,1.00113e-8
1.421875,4.72476e0,0.03876563548085761708952367663536965112124668428941355744407387698051692481850003536712300841513782282235118590708436428609778148519782621868195674521785,1.00011e-12
1.421875,5.56559e0,0.03876563548089638314980099050343958384913279319606631283393571640997045520298391838627238216028121122348064302669983876882126238206909916383430374908627,1.00041e-16
1.421875,6.30340e0,0.03876563548089638702755580636969562831095483867932191336821017361599670601517586841946615722323446658714790755928887884957699668295320080049318203044401,1.00131e-20
1.421875,6.96823e0,0.0387656354808963870279439335779911680429261064297027968757195945243642757321892915481574171751525193337973385020750618816702083004993724550077519043978,1.00212e-24
1.421875,7.57813e0,0.03876563548089638702794397242200669566384513990819264267947178487227744171677413240907088756917108312447378655870077414258239618839753414102078890742837,1.00014e-28
1.421875,8.14423e0,0.0387656354808963870279439724258833961564237210092175579630877151011428003637991798178455967642464281439652058941870800658216018578943363724202814983381,1.00265e-32
1.421875,8.67514e0,0.03876563548089638702794397242588378480188160181766461787275340504221763318859904983584409676885461289717475079641965630364350289715361645036816632178699,1.00126e-36
1.421875,9.17634e0,0.03876563548089638702794397242588378484069218293037470494177362318539427254208685961794849213213139236902496190231915225420648572373861826975827932987781,1.00207e-40
1.4375,3.68461e0,0.03764399282952109221096827131993770500445495914417706051655020413537899488614640196833538978452039986184136626738378559534638033167438837853993509738596,1.00067e-8
1.4375,4.67493e0,0.03764399320617400280522799045925414105126948450198077713522987510763527334353056343167549204679667841083690219268226909452233848741305000748524505409122,1.00147e-12
1.4375,5.50645e0,0.03764399320621169839912420867588758973323414164359375994255751499598465814149147659226317992607424951821777845237833123853043688909480988908443664310079,1.00153e-16
1.4375,6.23624e0,0.03764399320621170216889049398442404132964586816596521582724973606041630559604774801399211559543004106926175797351249199212310987005047285712051772115231,1.00060e-20
1.4375,6.89368e0,0.03764399320621170216926712190133855362264483163674672888688232394482194260916746063574208159191125510604388245665006442928384620944669289131689369069552,1.00220e-24
1.4375,7.49677e0,0.03764399320621170216926715962440981033248744351030681118449593376347564563715470607927497578083560684358392028999626984334891385407677339894438625969462,1.00153e-28
1.4375,8.05690e0,0.03764399320621170216926715962817960807936810665532348664567108438665031211501690779047655130087598838099071424785184249757698035342360862402631513846711,1.00005e-32
1.4375,8.58186e0,0.03764399320621170216926715962817998450113824033006391026707311361163605617711730953285618894524810366041400868009727796775462478293728522721205349018206,1.00051e-36
1.4375,9.07762e0,0.03764399320621170216926715962817998453879748801861459654219008206587921554021226381373216291812007563102777176175675430639559794485844746337743141364443,1.00032e-40
1.453125,3.64701e0,0.03654726237762649389909928344372577735921857045553905189732373586843136060250076775542799300875038729386645102232585789442189139914836835387981673955142,1.00003e-8
1.453125,4.62634e0,0.03654726274307305835755846569644829924477828585184259203365714417199705491848317340300107054703245230293227177125231538196602479656938605317536778280998,1.00092e-12
1.453125,5.44876e0,0.03654726274310963549854079490101393602215475108426594791445388522145668922514751884512288023572322430877574071100959008099337391139969672328328223392056,1.00046e-16
1.453125,6.17036e0,0.0365472627431096391545643746506888220923235246080492714076290050902636515495433992781167324600646906056462073747346326548989465436203749336737305027284,1.00199e-20
1.453125,6.82073e0,0.03654726274310963915493053782675546417261103745146629648732463490602336076351883180747329636978923892526856331456531887669627939719800310937953122735045,1.00212e-24
1.453125,7.41734e0,0.03654726274310963915493057444770873316885506425836296542216762629993420561808556382011793892958205337933863377188458286629780915265510183907728923683218,1.00007e-28
1.453125,7.97127e0,0.03654726274310963915493057445136335331962589942121870519254835452372047161151872914107800301738660112508363688994799630202831588278956106191397226796131,1.00018e-32
1.453125,8.49042e0,0.03654726274310963915493057445136371882253328339060242824428770076985783508291177318414313803067886126171989472351626082359968083912221784307477092340709,1.00266e-36
1.453125,8.98085e0,0.03654726274310963915493057445136371885917425606791741752426185125911007886321172319610453360876364877121938626410391249150133267534922096453757581346993,1.00165e-40
1.46875,3.61004e0,0.03547515221451681141960906601377527178566160431174638200041185824903334472030386236880634255887217054597024271816707093239821009522480899113414122026621,1.00064e-8
1.46875,4.57879e0,0.03547515256945966746326409682733357343882603833110903023319898263555505550275492903043052711891605842365359949953002136688356610677141575779104346267144,1.00020e-12
1.46875,5.39212e0,0.0354751525694951460845648110339222758653327017853484755062944539187408430674032789351576449308299667028332960435360148959156885278622559640708469125448,1.00124e-16
1.46875,6.10605e0,0.03547515256949514963613746807168942170627559925402070304294731132621792420975454223727527880492123933985573323269258093900675232670107725777642201350607,1.00095e-20
1.46875,6.74934e0,0.0354751525694951496364925201761463157551104704709816627850692702617883963342351574161028451020395605482266367204941600275575066519573266980804479446777,1.00187e-24
1.46875,7.33943e0,0.03547515256949514963649255571413056870196611062070861739689546608033899512150220200236360385075065977671716461478603835846147657295300514808566315583738,1.00115e-28
1.46875,7.88747e0,0.0354751525694951496364925557176818014188387221672254569263271132402255134605369678773942263971060091887840592556482857398945283628169746550901347904736,1.00016e-32
1.46875,8.40110e0,0.03547515256949514963649255571768215619015376057664884774234049401454770068861612456822054025542705961552769414351554354813387986208618701036680099470048,1.00159e-36
1.46875,8.88614e0,0.03547515256949514963649255571768215622568174356394037735422001732014014536344447725085072991053602543801586377428163568248993531534903486342494249547989,1.00283e-40
1.484375,3.57385e0,0.03442736547795233707276840313770210472417503473606221409128737083038632365437415829818670657668901127505639693966178443813215032035218524489715329401273,1.00108e-8
1.484375,4.53207e0,0.03442736582256421197958881727994991853625526058610336351845300141494147748161067112174814504291592350373279446536512250204601203877407541160580358561996,1.00106e-12
1.484375,5.33668e0,0.03442736582259867236821893476552873850465865126811252630951186433405864841825797914532380360753277631626796577901153066696995575431047012171802512004866,1.00187e-16
1.484375,6.04293e0,0.03442736582259867581705741718953941700386562526191710871367748141190926186201998044945819125937451584053119344220834475958627539622780992860255223791689,1.00202e-20
1.484375,6.67944e0,0.03442736582259867581740235101001906959195597053853757695171167816962726138693533870491292731173039677213425658963514768341688002094437535943736025806007,1.00147e-24
1.484375,7.26316e0,0.03442736582259867581740238548449434328176886596127898327457098504653024737537085281227815480035097945927371979256549626453378759740930522974184169502353,1.00207e-28
1.484375,7.80526e0,0.03442736582259867581740238548794385950247472404008539596270983848975888651168655516804410230119082685281916698824398494472984176278480117803119387907713,1.00287e-32
1.484375,8.31365e0,0.03442736582259867581740238548794420472888353184272925575791222078482418943164582862295452315749026983502763024737149123397067391725931624137769047349308,1.00036e-36
1.484375,8.79359e0,0.03442736582259867581740238548794420476331986448898055865369113501708986104281982231284419487321512449406827274487555072647066990373109189444752121991384,1.00060e-40
1.5,3.53841e0,0.03340360029993846844464779787845581426095198615898696364760915469277275275616603476295036467539903059338493454534807596231570762668080142125966856858126,1.00136e-8
1.5,4.48649e0,0.03340360063439562889204230018333140098372632639834275682652496448120381406834745261069998793806246752987711629695703058148708339249827522343368718756874,1.00002e-12
1.5,5.28255e0,0.03340360063442902966082150837816108081204859649231677369552340521106198406303080382977349849616998861358824786575330583468339703384551904580669979841685,1.00032e-16
1.5,5.98128e0,0.03340360063442903300191276393767539771549103272035392303241471962672740611614815617273609975068678514556627171576216844884590673816600649283660153979252,1.00066e-20
1.5,6.61100e0,0.03340360063442903300224698705590622219017375797693182561790550380779502060561511091166601130310523387146042764018515190312488833708429125009443835052446,1.00091e-24
1.5,7.18864e0,0.03340360063442903300224702048660222673435887067236218777687881379968192840035391239730106437410063049588653333996146427700610567990627220272249207700364,1.00014e-28
1.5,7.72493e0,0.03340360063442903300224702048994270487998412185036607049741637681794931060554417595765828177013149292099398191412607324362691062094055577725888080649812,1.00253e-32
1.5,8.22786e0,0.03340360063442903300224702048994303972797540380253550665456477971513767028977471462428765499611328067535824442387297223836365121132166812637318339051029,1.00205e-36
1.5,8.70280e0,0.03340360063442903300224702048994303976144424755919511525746892994819695102836548555738438573604418685962924256104326199730027197524655415066335572095035,1.00147e-40
1.515625,3.50387e0,0.0324035501403941329471157406969604276309454046197953266493961381758118016868583974896350291709131900835167845127828060151261600864375187236209130801738,1.00006e-8
1.515625,4.44169e0,0.03240355046441519238766448560102982743790779199832788107620190111805324973952212381301292722262170173775135130383870183646659157486532203618009675061942,1.00056e-12
1.515625,5.22938e0,0.0324035504644476107891940187652141310672631388519819307396270297306778754221894628906856949781493108210452002446808499967561826683843233040451392580289,1.00063e-16
1.515625,5.92075e0,0.03240355046444761403127952196101662550097277195590816579397156738590071557156688451037481104727674987876231376084180839365516640864616121487509179496429,1.00142e-20
1.515625,6.54398e0,0.03240355046444761403160398546066526295122890007892707895833421198119699158901719762571261494458321061663773690420323635946072716372292486807850988128039,1.00020e-24
1.515625,7.11550e0,0.03240355046444761403160401786751530378266700712457266506853343271392887336043703554127587564226430625015127221159595924339709298953401030452677613542742,1.00075e-28
1.515625,7.64626e0,0.032403550464447614031604017870757769036988031203447500635926792591716282681978928694019780272932669481622162942042440652909159890105364917069200099532,1.00204e-32
1.515625,8.14401e0,0.03240355046444761403160401787075809370241275353140135074697152171793823391335715071949557891360271675557595842436717151163159605838852699891997128429269,1.00052e-36
1.515625,8.61389e0,0.03240355046444761403160401787075809373482994650955948020717155500224868196716582427759169880328815708617650889608773437772678952746829739032233634811626,1.00219e-40
