h,a,T
11.75,5.659799424266695E-73,9.4347461242091986305441442003389271636757258651176094441151300591619992665e-104
11.75,9.055679078826712E-72,1.5095593798734717808870630720542283461881161384188175110584208094659198826e-102
11.75,1.448908652612274E-70,2.4152950077975548494193009152867653539009858214701080176934732951454718122e-101
11.75,2.3182538441796384E-69,3.8644720124760877590708814644588245662415773143521728283095572722327548996e-100
11.75,3.7092061506874214E-68,6.1831552199617404145134103431341193059865237029634765252952916355724078393e-99
11.75,5.934729841099874E-67,9.8930483519387846632214565490145908895784379247415624404724666169158525429e-98
11.75,9.495567745759799E-66,1.5828877363102055461154330478423345423325500679586499904755946587065364069e-96
11.75,1.5192908393215678E-64,2.532620378096328873784692876547735267732080108733839984760951453930458251e-95
11.75,2.4308653429145085E-63,4.0521926049541261980555086024763764283713281739741439756175223262887332016e-94
11.75,3.8893845486632136E-62,6.4835081679266019168888137639622022853941250783586303609880357220619731225e-93
11.75,6.223015277861142E-61,1.0373613068682563067022102022339523656630600125373808577580857155299156996e-91
11.75,9.956824444577827E-60,1.6597780909892100907235363235743237850608960200598093724129371448478651194e-90
11.75,1.5930919111324523E-58,2.655644945582736145157658117718918056097433632095694995860699431756584191e-89
11.75,2.5489470578119236E-57,4.2490319129323778322522529883502688897558938113531119933771190908105347056e-88
11.75,4.078315292499078E-56,6.7984510606918045316036047813604302236094300981649791894033905452968555289e-87
11.75,6.525304467998525E-55,1.0877521697106887250565767650176688357775088157063966703045424872474968846e-85
11.75,1.044048714879764E-53,1.7404034715371019600905228240282701372440141051302346724872679795959950154e-84
11.75,1.6704779438076223E-52,2.7846455544593631361448365184452322195904225682083754759796287673535920246e-83
11.75,2.6727647100921956E-51,4.4554328871349810178317384295123715513446761091334007615674060277657472394e-82
11.75,4.276423536147513E-50,7.1286926194159696285307814872197944821514817746134412185078496444251955831e-81
11.75,6.842277657836021E-49,1.1405908191065551405649250379551671171442370839381505949612559431080312933e-79
11.75,1.0947644252537633E-47,1.8249453105704882249038800607282673874307793343010409519380095089728500693e-78
11.75,1.7516230804060213E-46,2.9199124969127811598462080971652278198892469348816655231008152143565601108e-77
11.75,2.802596928649634E-45,4.6718599950604498557539329554643645118227950958106648369613043429704961773e-76
11.75,4.484155085839415E-44,7.4749759920967197692062927287429832189164721532970637391380869487527938837e-75
11.75,7.174648137343064E-43,1.1959961587354751630730068365988773150266355445275301982620939118004470214e-73
11.75,1.1479437019748901E-41,1.9135938539767602609168109385582037040426168712440483172193502588807152342e-72
11.75,1.8367099231598242E-40,3.0617501663628164174668975016931259264681869939904773075509604142091443748e-71
11.75,2.938735877055719E-39,4.8988002661805062679470360027090014823490991903847636920815366627346309996e-70
11.75,4.70197740328915E-38,7.838080425888810028715257604334402371758558704615621907330458660375409599e-69
11.75,7.52316384526264E-37,1.2540928681422096045944412166935043794813693927384995051728733856600655193e-67
11.75,1.2037062152420224E-35,2.0065485890275353673511059467096070071701910283815992082765974170560980707e-66
11.75,1.925929944387236E-34,3.2104777424440565877617695147353712114723056454105587332425558672869879226e-65
11.75,3.0814879110195774E-33,5.1367643879104905404188312235765939383556890326568939731880893865250021477e-64
11.75,4.930380657631324E-32,8.2188230206567848646701299577225503013691024522510303571009425538804781766e-63
11.75,7.888609052210118E-31,1.3150116833050855783472207932356080482190563923601648571361317802627218707e-61
11.75,1.262177448353619E-29,2.10401869328813692535555326917697287715049022777626377141001683292021547e-60
11.75,2.0194839173657902E-28,3.3664299092610190805688852306831566034407843644420220310635981838151960596e-59
11.75,3.2311742677852644E-27,5.3862878548176305289102163690930505655052549831072339420829415622162092883e-58
11.75,5.169878828456423E-26,8.6180605677082088462563461905488809048084079729710387066658646381783697058e-57
11.75,8.271806125530277E-25,1.378889690833313415401015390487820944769345275653427989752695700493070387e-55
11.75,1.3234889800848443E-23,2.2062235053333014646416246247805135116309524320595967062543671150929060791e-54
11.75,2.117582368135751E-22,3.5299576085332823434265993996488216186095202106755982474691034510643709394e-53
11.75,3.3881317890172014E-21,5.6479321736532517494825590394381145897737247552287019484333065303824022676e-52
11.75,5.421010862427522E-20,9.0366914778452027991720944631009833430204540816821737344240076036976735771e-51
11.75,8.673617379884035E-19,1.445870636455232447867535114096157309590246280102773066990015888907222878e-49
11.75,1.3877787807814457E-17,2.3133930183283719165880561825538413353207916811373472870827712027612391119e-48
11.75,2.220446049250313E-16,3.7014288293253950665408898920819026708457371555238472658587100175737540958e-47
11.75,3.552713678800501E-15,5.9222861269206321064654238255929207359330822012340776589976186695542122939e-46
11.75,5.684341886080802E-14,9.4756578030730113703446774090132722502210989033442375654738355836590568246e-45
11.75,9.094947017729282E-13,1.5161052484916818192551192245681015789811117659454044684344356391780337341e-43
11.75,1.4551915228366852E-11,2.4257683975866909107962464653095590865432735762739880084918752473560893822e-42
11.75,2.3283064365386963E-10,3.8812294361387054523816115223396455911057738237226949924160378746565990461e-41
11.75,3.725290298461914E-09,6.2099670978219267198905744807902084861368850399535591374540747312975271523e-40
11.75,5.960464477539063E-08,9.9359473565142619461912992817003255956628773013974053102980230525085239228e-39
11.75,9.5367431640625E-07,1.5897515770086617126381798235418046532395221927499863261510947122082962517e-37
11.75,1.52587890625E-05,2.5436025094430253986010313505211454468368294627370435421964622459064638259e-36
11.75,0.000244140625,4.0697583745825686291884841157275036427917594627040754489946870790671455227e-35
11.75,0.00390625,6.5093037803720589311019474656527522425594450901177834943594578283947566008e-34
11.75,0.0625,9.5417210766532246244053572473773786137851580198785135264951759188945675966e-33
11.75,1,1.7654711979429966293094151197255400927155892722660509451164039852312859141e-32
11.75,1.25,1.7654711979429966293094151197256024304866045978572303679861538996644490451e-32
11.75,1.5,1.765471197942996629309415119725602430486604597857765284305053437906081373e-32
11.75,1.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,2,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,2.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,2.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,2.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,3,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,3.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,3.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,3.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,4,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,4.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,4.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,4.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,5.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,5.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,5.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,6,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,6.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,6.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,6.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,7,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,7.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,7.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,7.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,8,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,8.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,8.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,8.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,9,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,9.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,9.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,9.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,10,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,10.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,10.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,10.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,11,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,11.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,11.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,11.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,12,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,12.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,12.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,12.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,13,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,13.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,13.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,13.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,14,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,14.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,14.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,14.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,15,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,15.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,15.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,15.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,16,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,16.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,16.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,16.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,17,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,17.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,17.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,17.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,18,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,18.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,18.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,18.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,19,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,19.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,19.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,19.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,20,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,20.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,20.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,20.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,21,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,21.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,21.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,21.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,22,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,22.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,22.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,22.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,23,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,23.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,23.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,23.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,24,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,24.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,24.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,24.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,25.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,25.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,25.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,26,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,26.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,26.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,26.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,27,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,27.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,27.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,27.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,28,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,28.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,28.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,28.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,29,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,29.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,29.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,29.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,30,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,30.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,30.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,30.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,31,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,31.25,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,31.5,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,31.75,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,32,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,64,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,128,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,256,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,512,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,1024,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,2048,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,4096,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,8192,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,16384,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,32768,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.75,65536,1.7654711979429966293094151197256024304866045978577652843050534379060822356e-32
11.875,8.636168555094445E-78,3.2884204614742998190604878807483364125971208832037492332670482111184438991e-109
11.875,1.3817869688151111E-76,5.2614727383588797104967806091973382601553934131259987732272771377895102386e-108
11.875,2.210859150104178E-75,8.4183563813742075367948489747157412162486294610015980371636434204632163817e-107
11.875,3.5373746401666845E-74,1.3469370210198732058871758359545185945997807137602556859461829472741146211e-105
11.875,5.659799424266695E-73,2.1550992336317971294194813375272297513596491420164090975138927156385833937e-104
11.875,9.055679078826712E-72,3.4481587738108754070711701400435676021754386272262545560222283450217334299e-103
11.875,1.448908652612274E-70,5.5170540380974006513138722240697081634807018035620072896355653520347734879e-102
11.875,2.3182538441796384E-69,8.8272864609558410421021955585115330615691228856992116634169045632556375807e-101
11.875,3.7092061506874214E-68,1.4123658337529345667363512893618452898510596617118738661467047301209020129e-99
11.875,5.934729841099874E-67,2.2597853340046953067781620629789524637616954587389981858347275681934432207e-98
11.875,9.495567745759799E-66,3.615656534407512490845059300766323942018712733982397097335564109109509153e-97
11.875,1.5192908393215678E-64,5.7850504550520199853520948812261183072299403743718353557369025745752146449e-96
11.875,2.4308653429145085E-63,9.2560807280832319765633518099617892915679045989949365691790441193203434318e-95
11.875,3.8893845486632136E-62,1.4809729164933171162501362895938862866508647358391898510686470590912549491e-93
11.875,6.223015277861142E-61,2.3695566663893073860002180633502180586413835773427037617098352945460079185e-92
11.875,9.956824444577827E-60,3.7912906662228918176003489013603488938262137237483260187357364712736126697e-91
11.875,1.5930919111324523E-58,6.0660650659566269081605582421765582301219419579973216299771783540377802715e-90
11.875,2.5489470578119236E-57,9.7057041055306030530568931874824931681951071327957146079634853664604484343e-89
11.875,4.078315292499078E-56,1.5529126568848964884891029099971989069112171412473143372741576586336717495e-87
11.875,6.525304467998525E-55,2.4846602510158343815825646559955182510579474259957029396386522538138747992e-86
11.875,1.044048714879764E-53,3.9754564016253350105321034495928292016927158815931247034218436061021996787e-85
11.875,1.6704779438076223E-52,6.3607302426005360168513655193485267227083454105489995254749497697635194859e-84
11.875,2.6727647100921956E-51,1.0177168388160857626962184830957642756333352656878399240759919631621631177e-82
11.875,4.276423536147513E-50,1.6283469421057372203139495729532228410133364251005438785215871410594609884e-81
11.875,6.842277657836021E-49,2.6053551073691795525023193167251565456213382801608702056345394256951375814e-80
11.875,1.0947644252537633E-47,4.1685681717906872840037109067602504729941412482573923290152630811122201303e-79
11.875,1.7516230804060213E-46,6.6697090748650996544059374508164007567906259972118277264244209297795522085e-78
11.875,2.802596928649634E-45,1.0671534519784159447049499921306241210865001595538924362279073487647283534e-76
11.875,4.484155085839415E-44,1.7074455231654655115279199874089985937384002552862278979646517580235653654e-75
11.875,7.174648137343064E-43,2.7319128370647448184446719798543977499814404084579646367434428128377045846e-74
11.875,1.1479437019748901E-41,4.3710605393035917095114751677670363999703046535327434187895085005403273353e-73
11.875,1.8367099231598242E-40,6.9936968628857467352183602684272582399524874456523894700632136008645237365e-72
11.875,2.938735877055719E-39,1.1189914980617194776349376429483613183923979913043823152101141761383237978e-70
11.875,4.70197740328915E-38,1.7903863968987511642159002287173781094278367860870117043361826818213180765e-69
11.875,7.52316384526264E-37,2.8646182350380018627454403659478049750845388577392187269378922909141088838e-68
11.875,1.2037062152420224E-35,4.5833891760608029803927045855164879601352621723827499631006276654625584467e-67
11.875,1.925929944387236E-34,7.3334226816972847686283273368263807362164194758123999409610042647336351861e-66
11.875,3.0814879110195774E-33,1.1733476290715655629805323738922209177946271161299839905537606820928484881e-64
11.875,4.930380657631324E-32,1.8773562065145049007688517982275534684714033858079743848860169829957827419e-63
11.875,7.888609052210118E-31,3.0037699304232078412301628771640855495542454172927590158175827914966783111e-62
11.875,1.262177448353619E-29,4.8060318886771325459682606034625368792867926676684144252899538873179438224e-61
11.875,2.0194839173657902E-28,7.6896510218834120735492169655400590068588682682694630730179802298754017589e-60
11.875,3.2311742677852644E-27,1.2303441635013459317678747144864094410974189229231137866969290932077539854e-58
11.875,5.169878828456423E-26,1.9685506616021534908285995431782551057558702766768571364708907819141091034e-57
11.875,8.271806125530277E-25,3.1496810585634455853257592690852081692093924426318032671308389984480114679e-56
11.875,1.3234889800848443E-23,5.0394896937015129365212148305363330707350278872524104866380133265917736236e-55
11.875,2.117582368135751E-22,8.0631835099224206984339437288581329131760360350126029586844338716485184231e-54
11.875,3.3881317890172014E-21,1.2901093615875873117494309966173012661078141407442600087950794306686013597e-52
11.875,5.421010862427522E-20,2.064174978540139698799089594587682025628477083453768116193603678571575738e-51
11.875,8.673617379884035E-19,3.302679965664223518078543351340291182012701438031210014866576945657357314e-50
11.875,1.3877787807814457E-17,5.284287945062757628925669362144441727744089906172085484496333265737302967e-49
11.875,2.220446049250313E-16,8.4548607121004122062810709794212094045257549898277558819323822353221848127e-48
11.875,3.552713678800501E-15,1.3527777139360659530049713563019976446623690908235275532176480815556297361e-46
11.875,5.684341886080802E-14,2.1644443422977055248079540040330519501662911332827319168267425159958217571e-45
11.875,9.094947017729282E-13,3.4631109476763288396926583923137855024487066449594729040773012389588389086e-44
11.875,1.4551915228366852E-11,5.5409775162821261434803948363276725459277418754974014153379645322510002975e-43
11.875,2.3283064365386963E-10,8.8655640260514018181577527111764840139755628939131684596278542059390177083e-42
11.875,3.725290298461914E-09,1.4184902441682238235156354900068138569049547271908104344983325002188910904e-40
11.875,5.960464477539063E-08,2.2695843906689666748428318257330592867198975575348292515235712662678921968e-39
11.875,9.5367431640625E-07,3.6313350249919317161671022245436009347464549534631660235496859475198100677e-38
11.875,1.52587890625E-05,5.8101360078683218233687337044468252062727050564103421742348040901060679205e-37
11.875,0.000244140625,9.2962044567583891253903124169907793912925770105175625643487491207820840415e-36
11.875,0.00390625,1.4868540266222606969274902926294667290748006598357091180186053216175426846e-34
11.875,0.0625,2.1756481902389883636227596647967585698477006306438800873191171986433535303e-33
11.875,1,3.9908515296438743715753296542470297368870077658211281817169513807063544622e-33
11.875,1.25,3.9908515296438743715753296542470615906788710875247730418177913720482034271e-33
11.875,1.5,3.9908515296438743715753296542470615906788710875248921521393214474660857103e-33
11.875,1.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,2,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,2.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,2.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,2.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,3,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,3.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,3.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,3.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,4,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,4.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,4.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,4.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,5.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,5.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,5.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,6,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,6.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,6.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,6.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,7,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,7.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,7.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,7.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,8,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,8.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,8.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,8.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,9,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,9.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,9.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,9.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,10,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,10.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,10.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,10.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,11,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,11.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,11.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,11.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,12,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,12.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,12.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,12.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,13,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,13.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,13.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,13.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,14,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,14.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,14.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,14.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,15,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,15.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,15.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,15.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,16,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,16.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,16.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,16.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,17,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,17.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,17.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,17.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,18,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,18.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,18.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,18.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,19,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,19.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,19.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,19.75,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,20,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,20.25,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
11.875,20.5,3.9908515296438743715753296542470615906788710875248921521393214474660857799e-33
